지점,지점명,일시,SPI1
203,이천,2016-03-19,1.3
203,이천,2016-03-20,1.308
203,이천,2016-03-21,1.296
203,이천,2016-03-22,1.265
203,이천,2016-03-23,1.233
203,이천,2016-03-24,1.193
203,이천,2016-03-25,1.16
203,이천,2016-03-26,1.146
203,이천,2016-03-27,1.201
203,이천,2016-03-28,1.112
203,이천,2016-03-29,.874
203,이천,2016-03-30,.575
203,이천,2016-03-31,.565
203,이천,2016-04-01,.555
203,이천,2016-04-02,.571
203,이천,2016-04-03,.486
203,이천,2016-04-04,-1.799
203,이천,2016-04-05,-1.981
203,이천,2016-04-06,-1.709
203,이천,2016-04-07,-1.087
203,이천,2016-04-08,-1
203,이천,2016-04-09,-.988
203,이천,2016-04-10,-1.006
203,이천,2016-04-11,-1.031
203,이천,2016-04-12,-1.071
203,이천,2016-04-13,-.942
203,이천,2016-04-14,-.949
203,이천,2016-04-15,-.92
203,이천,2016-04-16,-.087
203,이천,2016-04-17,.217
203,이천,2016-04-18,.212
203,이천,2016-04-19,.143
203,이천,2016-04-20,.126
203,이천,2016-04-21,.422
203,이천,2016-04-22,.416
203,이천,2016-04-23,.435
203,이천,2016-04-24,.429
203,이천,2016-04-25,.422
203,이천,2016-04-26,.351
203,이천,2016-04-27,.38
203,이천,2016-04-28,.336
203,이천,2016-04-29,.285
203,이천,2016-04-30,.206
203,이천,2016-05-01,.238
203,이천,2016-05-02,.366
203,이천,2016-05-03,.69
203,이천,2016-05-04,.686
203,이천,2016-05-05,.769
203,이천,2016-05-06,.681
203,이천,2016-05-07,.447
203,이천,2016-05-08,.437
203,이천,2016-05-09,.431
203,이천,2016-05-10,.644
203,이천,2016-05-11,.6
203,이천,2016-05-12,.591
203,이천,2016-05-13,.419
203,이천,2016-05-14,.408
203,이천,2016-05-15,.66
203,이천,2016-05-16,.25
203,이천,2016-05-17,-.016
203,이천,2016-05-18,-.174
203,이천,2016-05-19,-.113
203,이천,2016-05-20,-.097
203,이천,2016-05-21,-.321
203,이천,2016-05-22,-.335
203,이천,2016-05-23,-.32
203,이천,2016-05-24,.151
203,이천,2016-05-25,.036
203,이천,2016-05-26,.093
203,이천,2016-05-27,.08
203,이천,2016-05-28,.134
203,이천,2016-05-29,.192
203,이천,2016-05-30,.247
203,이천,2016-05-31,.265
203,이천,2016-06-01,.032
203,이천,2016-06-02,-.513
203,이천,2016-06-03,-.545
203,이천,2016-06-04,-.595
203,이천,2016-06-05,-.547
203,이천,2016-06-06,-.399
203,이천,2016-06-07,-.405
203,이천,2016-06-08,-.438
203,이천,2016-06-09,-.729
203,이천,2016-06-10,-.711
203,이천,2016-06-11,-.665
203,이천,2016-06-12,-.534
203,이천,2016-06-13,-.505
203,이천,2016-06-14,-1.064
203,이천,2016-06-15,-1.114
203,이천,2016-06-16,-1.105
203,이천,2016-06-17,-1.313
203,이천,2016-06-18,-1.49
203,이천,2016-06-19,-1.355
203,이천,2016-06-20,-1.508
203,이천,2016-06-21,-1.749
203,이천,2016-06-22,-1.857
203,이천,2016-06-23,-3.09
203,이천,2016-06-24,-2.613
203,이천,2016-06-25,-2.047
203,이천,2016-06-26,-3.09
203,이천,2016-06-27,-3.09
203,이천,2016-06-28,-3.09
203,이천,2016-06-29,-3.09
203,이천,2016-06-30,-2.887
203,이천,2016-07-01,-.919
203,이천,2016-07-02,-.967
203,이천,2016-07-03,-.947
203,이천,2016-07-04,-.015
203,이천,2016-07-05,.245
203,이천,2016-07-06,.193
203,이천,2016-07-07,.139
203,이천,2016-07-08,.113
203,이천,2016-07-09,0
203,이천,2016-07-10,-.041
203,이천,2016-07-11,-.093
203,이천,2016-07-12,-.094
203,이천,2016-07-13,-.194
203,이천,2016-07-14,-.221
203,이천,2016-07-15,-.321
203,이천,2016-07-16,.087
203,이천,2016-07-17,.113
203,이천,2016-07-18,.148
203,이천,2016-07-19,.079
203,이천,2016-07-20,.041
203,이천,2016-07-21,-.067
203,이천,2016-07-22,-.263
203,이천,2016-07-23,-.295
203,이천,2016-07-24,-.502
203,이천,2016-07-25,-.489
203,이천,2016-07-26,-.452
203,이천,2016-07-27,-.383
203,이천,2016-07-28,-.415
203,이천,2016-07-29,-.303
203,이천,2016-07-30,-.2
203,이천,2016-07-31,-.391
203,이천,2016-08-01,-.392
203,이천,2016-08-02,-.387
203,이천,2016-08-03,-1.241
203,이천,2016-08-04,-1.833
203,이천,2016-08-05,-1.885
203,이천,2016-08-06,-1.75
203,이천,2016-08-07,-1.71
203,이천,2016-08-08,-1.549
203,이천,2016-08-09,-1.548
203,이천,2016-08-10,-1.64
203,이천,2016-08-11,-1.516
203,이천,2016-08-12,-1.57
203,이천,2016-08-13,-1.592
203,이천,2016-08-14,-1.539
203,이천,2016-08-15,-2.45
203,이천,2016-08-16,-3.09
203,이천,2016-08-17,-3.09
203,이천,2016-08-18,-3.09
203,이천,2016-08-19,-3.09
203,이천,2016-08-20,-3.09
203,이천,2016-08-21,-3.09
203,이천,2016-08-22,-2.896
203,이천,2016-08-23,-3.09
203,이천,2016-08-24,-3.09
203,이천,2016-08-25,-3.09
203,이천,2016-08-26,-2.622
203,이천,2016-08-27,-2.346
203,이천,2016-08-28,-2.156
203,이천,2016-08-29,-3.09
203,이천,2016-08-30,-3.09
203,이천,2016-08-31,-1.985
203,이천,2016-09-01,-1.571
203,이천,2016-09-02,-1.483
203,이천,2016-09-03,-1.416
203,이천,2016-09-04,-1.49
203,이천,2016-09-05,-1.45
203,이천,2016-09-06,-1.415
203,이천,2016-09-07,-1.392
203,이천,2016-09-08,-1.35
203,이천,2016-09-09,-1.289
203,이천,2016-09-10,-1.273
203,이천,2016-09-11,-1.291
203,이천,2016-09-12,-1.302
203,이천,2016-09-13,-1.36
203,이천,2016-09-14,-1.355
203,이천,2016-09-15,-1.356
203,이천,2016-09-16,-1.23
203,이천,2016-09-17,-.7
203,이천,2016-09-18,-.682
203,이천,2016-09-19,-.676
203,이천,2016-09-20,-.685
203,이천,2016-09-21,-.651
203,이천,2016-09-22,-.58
203,이천,2016-09-23,-.527
203,이천,2016-09-24,-.441
203,이천,2016-09-25,-.675
203,이천,2016-09-26,-.537
203,이천,2016-09-27,-.617
203,이천,2016-09-28,-.552
203,이천,2016-09-29,-.514
203,이천,2016-09-30,-.817
203,이천,2016-10-01,-.793
203,이천,2016-10-02,-.574
203,이천,2016-10-03,-.331
203,이천,2016-10-04,-.283
203,이천,2016-10-05,-.102
203,이천,2016-10-06,-.092
203,이천,2016-10-07,0
203,이천,2016-10-08,.075
203,이천,2016-10-09,.065
203,이천,2016-10-10,.047
203,이천,2016-10-11,.154
203,이천,2016-10-12,.154
203,이천,2016-10-13,.173
203,이천,2016-10-14,.296
203,이천,2016-10-15,.372
203,이천,2016-10-16,.42
203,이천,2016-10-17,.08
203,이천,2016-10-18,.107
203,이천,2016-10-19,.104
203,이천,2016-10-20,.087
203,이천,2016-10-21,.12
203,이천,2016-10-22,.118
203,이천,2016-10-23,.207
203,이천,2016-10-24,.288
203,이천,2016-10-25,.978
203,이천,2016-10-26,.976
203,이천,2016-10-27,.974
203,이천,2016-10-28,.984
203,이천,2016-10-29,1.04
203,이천,2016-10-30,1.162
203,이천,2016-10-31,1.163
203,이천,2016-11-01,1.09
203,이천,2016-11-02,.916
203,이천,2016-11-03,.919
203,이천,2016-11-04,.785
203,이천,2016-11-05,.769
203,이천,2016-11-06,.626
203,이천,2016-11-07,.498
203,이천,2016-11-08,.461
203,이천,2016-11-09,.469
203,이천,2016-11-10,.534
203,이천,2016-11-11,.682
203,이천,2016-11-12,.679
203,이천,2016-11-13,.676
203,이천,2016-11-14,.682
203,이천,2016-11-15,.651
203,이천,2016-11-16,.653
203,이천,2016-11-17,.655
203,이천,2016-11-18,.714
203,이천,2016-11-19,.705
203,이천,2016-11-20,.79
203,이천,2016-11-21,.816
203,이천,2016-11-22,.703
203,이천,2016-11-23,.723
203,이천,2016-11-24,-1.165
203,이천,2016-11-25,-1.026
203,이천,2016-11-26,-.854
203,이천,2016-11-27,-.998
203,이천,2016-11-28,-1.029
203,이천,2016-11-29,-.991
203,이천,2016-11-30,-.904
203,이천,2016-12-01,-.907
203,이천,2016-12-02,-.905
203,이천,2016-12-03,-.911
203,이천,2016-12-04,-.992
203,이천,2016-12-05,-.995
203,이천,2016-12-06,-.878
203,이천,2016-12-07,-1.098
203,이천,2016-12-08,-1.097
203,이천,2016-12-09,-.869
203,이천,2016-12-10,-3.09
203,이천,2016-12-11,-3.09
203,이천,2016-12-12,-3.09
203,이천,2016-12-13,-3.09
203,이천,2016-12-14,-3.09
203,이천,2016-12-15,-3.09
203,이천,2016-12-16,-2.498
203,이천,2016-12-17,-2.168
203,이천,2016-12-18,-3.09
203,이천,2016-12-19,-3.09
203,이천,2016-12-20,-3.09
203,이천,2016-12-21,.677
203,이천,2016-12-22,1.225
203,이천,2016-12-23,1.279
203,이천,2016-12-24,1.351
203,이천,2016-12-25,1.438
203,이천,2016-12-26,1.408
203,이천,2016-12-27,1.39
203,이천,2016-12-28,1.411
203,이천,2016-12-29,1.856
203,이천,2016-12-30,1.832
203,이천,2016-12-31,1.831
203,이천,2017-01-01,1.793
203,이천,2017-01-02,1.792
203,이천,2017-01-03,1.791
203,이천,2017-01-04,1.78
203,이천,2017-01-05,1.909
203,이천,2017-01-06,1.842
203,이천,2017-01-07,1.74
203,이천,2017-01-08,1.677
203,이천,2017-01-09,1.685
203,이천,2017-01-10,1.716
203,이천,2017-01-11,1.713
203,이천,2017-01-12,1.686
203,이천,2017-01-13,1.657
203,이천,2017-01-14,1.69
203,이천,2017-01-15,1.694
203,이천,2017-01-16,1.606
203,이천,2017-01-17,1.68
203,이천,2017-01-18,1.714
203,이천,2017-01-19,1.668
203,이천,2017-01-20,.246
203,이천,2017-01-21,-1.115
203,이천,2017-01-22,-1.193
203,이천,2017-01-23,-1.191
203,이천,2017-01-24,-1.292
203,이천,2017-01-25,-1.447
203,이천,2017-01-26,-1.516
203,이천,2017-01-27,-1.471
203,이천,2017-01-28,-1.543
203,이천,2017-01-29,-.48
203,이천,2017-01-30,-.487
203,이천,2017-01-31,-.463
203,이천,2017-02-01,-.479
203,이천,2017-02-02,-.433
203,이천,2017-02-03,-.355
203,이천,2017-02-04,-.364
203,이천,2017-02-05,-.282
203,이천,2017-02-06,-.237
203,이천,2017-02-07,-.196
203,이천,2017-02-08,-.234
203,이천,2017-02-09,-.36
203,이천,2017-02-10,-.321
203,이천,2017-02-11,-.297
203,이천,2017-02-12,-.313
203,이천,2017-02-13,-.481
203,이천,2017-02-14,-.469
203,이천,2017-02-15,-.516
203,이천,2017-02-16,-.577
203,이천,2017-02-17,-.295
203,이천,2017-02-18,-.234
203,이천,2017-02-19,-.002
203,이천,2017-02-20,.133
203,이천,2017-02-21,.066
203,이천,2017-02-22,.491
203,이천,2017-02-23,.504
203,이천,2017-02-24,.493
203,이천,2017-02-25,.465
203,이천,2017-02-26,.475
203,이천,2017-02-27,.374
203,이천,2017-02-28,-.034
203,이천,2017-03-01,.118
203,이천,2017-03-02,.069
203,이천,2017-03-03,.127
203,이천,2017-03-04,.049
203,이천,2017-03-05,.034
203,이천,2017-03-06,-.016
203,이천,2017-03-07,-.077
203,이천,2017-03-08,-.112
203,이천,2017-03-09,-.196
203,이천,2017-03-10,-.207
203,이천,2017-03-11,-.221
203,이천,2017-03-12,-.238
203,이천,2017-03-13,-.269
203,이천,2017-03-14,-.288
203,이천,2017-03-15,-.28
203,이천,2017-03-16,-.352
203,이천,2017-03-17,-.35
203,이천,2017-03-18,-.359
203,이천,2017-03-19,-.582
203,이천,2017-03-20,-.59
203,이천,2017-03-21,-.758
203,이천,2017-03-22,-.982
203,이천,2017-03-23,-1.004
203,이천,2017-03-24,-1.749
203,이천,2017-03-25,-1.693
203,이천,2017-03-26,-1.684
203,이천,2017-03-27,-1.568
203,이천,2017-03-28,-1.555
203,이천,2017-03-29,-1.699
203,이천,2017-03-30,-1.521
203,이천,2017-03-31,-1.437
203,이천,2017-04-01,-1.523
203,이천,2017-04-02,-1.504
203,이천,2017-04-03,-1.473
203,이천,2017-04-04,-1.339
203,이천,2017-04-05,-.396
203,이천,2017-04-06,-.411
203,이천,2017-04-07,-.532
203,이천,2017-04-08,-.481
203,이천,2017-04-09,-.45
203,이천,2017-04-10,-.496
203,이천,2017-04-11,-.413
203,이천,2017-04-12,-.401
203,이천,2017-04-13,-.429
203,이천,2017-04-14,-.448
203,이천,2017-04-15,-.441
203,이천,2017-04-16,-.5
203,이천,2017-04-17,-.307
203,이천,2017-04-18,-.24
203,이천,2017-04-19,-.293
203,이천,2017-04-20,-.331
203,이천,2017-04-21,-.345
203,이천,2017-04-22,-.379
203,이천,2017-04-23,-.327
203,이천,2017-04-24,-.234
203,이천,2017-04-25,-.237
203,이천,2017-04-26,-.401
203,이천,2017-04-27,-.374
203,이천,2017-04-28,-.429
203,이천,2017-04-29,-.481
203,이천,2017-04-30,-.659
203,이천,2017-05-01,-.636
203,이천,2017-05-02,-.615
203,이천,2017-05-03,-.634
203,이천,2017-05-04,-.644
203,이천,2017-05-05,-1.237
203,이천,2017-05-06,-1.286
203,이천,2017-05-07,-1.43
203,이천,2017-05-08,-1.463
203,이천,2017-05-09,-1.351
203,이천,2017-05-10,-1.3
203,이천,2017-05-11,-1.498
203,이천,2017-05-12,-1.437
203,이천,2017-05-13,-1.234
203,이천,2017-05-14,-1.317
203,이천,2017-05-15,-1.31
203,이천,2017-05-16,-1.338
203,이천,2017-05-17,-1.465
203,이천,2017-05-18,-1.677
203,이천,2017-05-19,-1.671
203,이천,2017-05-20,-1.715
203,이천,2017-05-21,-1.596
203,이천,2017-05-22,-1.703
203,이천,2017-05-23,-1.699
203,이천,2017-05-24,-1.687
203,이천,2017-05-25,-1.614
203,이천,2017-05-26,-1.581
203,이천,2017-05-27,-1.599
203,이천,2017-05-28,-1.614
203,이천,2017-05-29,-1.582
203,이천,2017-05-30,-1.531
203,이천,2017-05-31,-1.474
203,이천,2017-06-01,-1.568
203,이천,2017-06-02,-1.557
203,이천,2017-06-03,-1.549
203,이천,2017-06-04,-1.536
203,이천,2017-06-05,-1.359
203,이천,2017-06-06,-.949
203,이천,2017-06-07,-.805
203,이천,2017-06-08,-.943
203,이천,2017-06-09,-.998
203,이천,2017-06-10,-.985
203,이천,2017-06-11,-.959
203,이천,2017-06-12,-1.215
203,이천,2017-06-13,-1.188
203,이천,2017-06-14,-1.196
203,이천,2017-06-15,-1.209
203,이천,2017-06-16,-1.188
203,이천,2017-06-17,-1.408
203,이천,2017-06-18,-1.59
203,이천,2017-06-19,-1.421
203,이천,2017-06-20,-1.566
203,이천,2017-06-21,-1.799
203,이천,2017-06-22,-2.043
203,이천,2017-06-23,-1.835
203,이천,2017-06-24,-2.107
203,이천,2017-06-25,-1.793
203,이천,2017-06-26,-.908
203,이천,2017-06-27,-.907
203,이천,2017-06-28,-.962
203,이천,2017-06-29,-1.069
203,이천,2017-06-30,-1.139
203,이천,2017-07-01,-.706
203,이천,2017-07-02,-.758
203,이천,2017-07-03,-.241
203,이천,2017-07-04,.201
203,이천,2017-07-05,.179
203,이천,2017-07-06,.027
203,이천,2017-07-07,-.024
203,이천,2017-07-08,.07
203,이천,2017-07-09,.021
203,이천,2017-07-10,.548
203,이천,2017-07-11,.601
203,이천,2017-07-12,.443
203,이천,2017-07-13,.358
203,이천,2017-07-14,.312
203,이천,2017-07-15,.378
203,이천,2017-07-16,.6
203,이천,2017-07-17,.591
203,이천,2017-07-18,.608
203,이천,2017-07-19,.565
203,이천,2017-07-20,.542
203,이천,2017-07-21,.476
203,이천,2017-07-22,.304
203,이천,2017-07-23,.464
203,이천,2017-07-24,.652
203,이천,2017-07-25,.724
203,이천,2017-07-26,.581
203,이천,2017-07-27,.546
203,이천,2017-07-28,.578
203,이천,2017-07-29,.586
203,이천,2017-07-30,.588
203,이천,2017-07-31,.645
203,이천,2017-08-01,.589
203,이천,2017-08-02,.509
203,이천,2017-08-03,.199
203,이천,2017-08-04,.147
203,이천,2017-08-05,.192
203,이천,2017-08-06,.11
203,이천,2017-08-07,.021
203,이천,2017-08-08,-.032
203,이천,2017-08-09,-.356
203,이천,2017-08-10,-.382
203,이천,2017-08-11,-.298
203,이천,2017-08-12,-.284
203,이천,2017-08-13,-.272
203,이천,2017-08-14,-.412
203,이천,2017-08-15,-.418
203,이천,2017-08-16,-.282
203,이천,2017-08-17,-.159
203,이천,2017-08-18,-.07
203,이천,2017-08-19,-.084
203,이천,2017-08-20,.181
203,이천,2017-08-21,.558
203,이천,2017-08-22,.298
203,이천,2017-08-23,.321
203,이천,2017-08-24,.61
203,이천,2017-08-25,.576
203,이천,2017-08-26,.632
203,이천,2017-08-27,.548
203,이천,2017-08-28,.661
203,이천,2017-08-29,.661
203,이천,2017-08-30,.479
203,이천,2017-08-31,.449
203,이천,2017-09-01,.375
203,이천,2017-09-02,.385
203,이천,2017-09-03,.417
203,이천,2017-09-04,.427
203,이천,2017-09-05,.429
203,이천,2017-09-06,.507
203,이천,2017-09-07,.584
203,이천,2017-09-08,.493
203,이천,2017-09-09,.447
203,이천,2017-09-10,.46
203,이천,2017-09-11,.518
203,이천,2017-09-12,.551
203,이천,2017-09-13,.581
203,이천,2017-09-14,.26
203,이천,2017-09-15,.249
203,이천,2017-09-16,.196
203,이천,2017-09-17,.192
203,이천,2017-09-18,.173
203,이천,2017-09-19,-.03
203,이천,2017-09-20,-.444
203,이천,2017-09-21,-.413
203,이천,2017-09-22,-.631
203,이천,2017-09-23,-1.251
203,이천,2017-09-24,-1.153
203,이천,2017-09-25,-1.055
203,이천,2017-09-26,-.85
203,이천,2017-09-27,-1.144
203,이천,2017-09-28,-1.084
203,이천,2017-09-29,-1.06
203,이천,2017-09-30,-1.071
203,이천,2017-10-01,-.836
203,이천,2017-10-02,-.61
203,이천,2017-10-03,-.543
203,이천,2017-10-04,-.516
203,이천,2017-10-05,-.45
203,이천,2017-10-06,-.453
203,이천,2017-10-07,-.444
203,이천,2017-10-08,-.411
203,이천,2017-10-09,-.433
203,이천,2017-10-10,-.461
203,이천,2017-10-11,-.502
203,이천,2017-10-12,-.448
203,이천,2017-10-13,-.454
203,이천,2017-10-14,-.335
203,이천,2017-10-15,-.275
203,이천,2017-10-16,-.204
203,이천,2017-10-17,-.065
203,이천,2017-10-18,-.038
203,이천,2017-10-19,-.524
203,이천,2017-10-20,-.468
203,이천,2017-10-21,-.474
203,이천,2017-10-22,-.534
203,이천,2017-10-23,-.508
203,이천,2017-10-24,-.474
203,이천,2017-10-25,-.511
203,이천,2017-10-26,-.499
203,이천,2017-10-27,-.565
203,이천,2017-10-28,-.606
203,이천,2017-10-29,-.531
203,이천,2017-10-30,-.552
203,이천,2017-10-31,-2.01
203,이천,2017-11-01,-3.09
203,이천,2017-11-02,-3.09
203,이천,2017-11-03,-1.542
203,이천,2017-11-04,-1.494
203,이천,2017-11-05,-2.01
203,이천,2017-11-06,-2.01
203,이천,2017-11-07,-2.01
203,이천,2017-11-08,-1.978
203,이천,2017-11-09,-1.585
203,이천,2017-11-10,-1.433
203,이천,2017-11-11,-1.534
203,이천,2017-11-12,-1.569
203,이천,2017-11-13,-1.456
203,이천,2017-11-14,-1.523
203,이천,2017-11-15,-1.585
203,이천,2017-11-16,-1.783
203,이천,2017-11-17,-1.69
203,이천,2017-11-18,-1.643
203,이천,2017-11-19,-1.682
203,이천,2017-11-20,-1.724
203,이천,2017-11-21,-1.759
203,이천,2017-11-22,-1.622
203,이천,2017-11-23,-2.067
203,이천,2017-11-24,-2.001
203,이천,2017-11-25,-.369
203,이천,2017-11-26,-.322
203,이천,2017-11-27,-.316
203,이천,2017-11-28,-.344
203,이천,2017-11-29,-.254
203,이천,2017-11-30,-.283
203,이천,2017-12-01,-.261
203,이천,2017-12-02,-.2
203,이천,2017-12-03,-.212
203,이천,2017-12-04,-.26
203,이천,2017-12-05,-.194
203,이천,2017-12-06,-.021
203,이천,2017-12-07,.004
203,이천,2017-12-08,.09
203,이천,2017-12-09,.114
203,이천,2017-12-10,.134
203,이천,2017-12-11,.145
203,이천,2017-12-12,.164
203,이천,2017-12-13,.174
203,이천,2017-12-14,.158
203,이천,2017-12-15,.177
203,이천,2017-12-16,.161
203,이천,2017-12-17,.168
203,이천,2017-12-18,.26
203,이천,2017-12-19,.324
203,이천,2017-12-20,.392
203,이천,2017-12-21,.386
203,이천,2017-12-22,.35
203,이천,2017-12-23,.41
203,이천,2017-12-24,.895
203,이천,2017-12-25,.276
203,이천,2017-12-26,.258
203,이천,2017-12-27,.345
203,이천,2017-12-28,.364
203,이천,2017-12-29,.358
203,이천,2017-12-30,.467
203,이천,2017-12-31,.589
203,이천,2018-01-01,.624
203,이천,2018-01-02,.472
203,이천,2018-01-03,.529
203,이천,2018-01-04,.504
203,이천,2018-01-05,.386
203,이천,2018-01-06,.379
203,이천,2018-01-07,.36
203,이천,2018-01-08,.436
203,이천,2018-01-09,.263
203,이천,2018-01-10,.319
203,이천,2018-01-11,.281
203,이천,2018-01-12,.287
203,이천,2018-01-13,.307
203,이천,2018-01-14,.291
203,이천,2018-01-15,.273
203,이천,2018-01-16,.269
203,이천,2018-01-17,.292
203,이천,2018-01-18,.291
203,이천,2018-01-19,.25
203,이천,2018-01-20,.285
203,이천,2018-01-21,.277
203,이천,2018-01-22,.423
203,이천,2018-01-23,-.359
203,이천,2018-01-24,-.407
203,이천,2018-01-25,-.402
203,이천,2018-01-26,-.354
203,이천,2018-01-27,-.315
203,이천,2018-01-28,-.288
203,이천,2018-01-29,-.363
203,이천,2018-01-30,-.507
203,이천,2018-01-31,-.484
203,이천,2018-02-01,-.479
203,이천,2018-02-02,-.433
203,이천,2018-02-03,-.304
203,이천,2018-02-04,-.312
